intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Point ID,Block Number
42,3,27463,2.992,564166229,564166229,3,22030,1
30,4,27463,3.168,564166232,564166232,-11,22031,1
39,5,27464,2.986,564166234,564166234,5,22032,1
41,6,27465,3.136,564166236,564166236,-9,22033,1
42,7,27466,3.004,564166239,564166239,7,22034,1
45,8,27467,3.12,564166241,564166241,-7,22035,1
45,9,27467,3,564166243,564166243,9,22036,1
42,10,27468,2.882,564166246,564166246,-5,22037,1
46,11,27469,2.996,564166248,564166248,11,22038,1
46,12,27470,3.07,564166250,564166250,-3,22039,1
46,13,27471,3.002,564166253,564166253,13,22040,1
43,14,27472,3.038,564166255,564166255,-1,22041,1
41,15,27472,3.006,564166257,564166257,15,22042,1
28,0,27480,3.272,564166278,564166278,-15,22043,1
35,1,27481,3.024,564166280,564166280,1,22044,1
30,2,27482,3.238,564166282,564166282,-13,22045,1
43,3,27483,3.028,564166285,564166285,3,22046,1
31,4,27483,3.202,564166287,564166287,-11,22047,1
39,5,27484,3.006,564166289,564166289,5,22048,1
41,6,27485,3.152,564166292,564166292,-9,22049,1
43,7,27486,3.028,564166294,564166294,7,22050,1
44,8,27487,3.154,564166296,564166296,-7,22051,1
45,9,27488,3.026,564166299,564166299,9,22052,1
41,10,27488,2.902,564166301,564166301,-5,22053,1
50,11,27489,3.004,564166303,564166303,11,22054,1
43,12,27490,3.094,564166305,564166305,-3,22055,1
48,13,27491,3.036,564166308,564166308,13,22056,1
41,14,27492,3.064,564166310,564166310,-1,22057,1
41,15,27493,3.034,564166312,564166312,15,22058,1
30,0,27500,3.312,564166333,564166333,-15,22059,1
35,1,27501,3.056,564166335,564166335,1,22060,1
28,2,27502,3.262,564166338,564166338,-13,22061,1
42,3,27503,3.052,564166340,564166340,3,22062,1
31,4,27503,3.234,564166342,564166342,-11,22063,1
37,5,27504,3.046,564166345,564166345,5,22064,1
39,6,27505,3.19,564166347,564166347,-9,22065,1
41,7,27506,3.04,564166349,564166349,7,22066,1
42,8,27507,3.166,564166352,564166352,-7,22067,1
41,9,27507,3.066,564166354,564166354,9,22068,1
39,10,27508,2.944,564166356,564166356,-5,22069,1
50,11,27509,3.028,564166358,564166358,11,22070,1
41,12,27510,3.11,564166361,564166361,-3,22071,1
52,13,27511,3.054,564166363,564166363,13,22072,1
44,14,27512,3.094,564166365,564166365,-1,22073,1
42,15,27512,3.062,564166368,564166368,15,22074,1
29,0,27520,3.342,564166388,564166388,-15,22075,1
36,1,27521,3.086,564166391,564166391,1,22076,1
30,2,27522,3.294,564166393,564166393,-13,22077,1
41,3,27523,3.062,564166395,564166395,3,22078,1
30,4,27523,3.252,564166398,564166398,-11,22079,1
35,5,27524,3.072,564166400,564166400,5,22080,1
39,6,27525,3.214,564166402,564166402,-9,22081,1
41,7,27526,3.072,564166405,564166405,7,22082,1
42,8,27527,3.194,564166407,564166407,-7,22083,1
42,9,27528,3.086,564166409,564166409,9,22084,1
35,10,27528,2.966,564166411,564166411,-5,22085,1
48,11,27529,3.064,564166414,564166414,11,22086,1
40,12,27530,3.138,564166416,564166416,-3,22087,1
47,13,27531,3.068,564166418,564166418,13,22088,1
46,14,27532,3.114,564166421,564166421,-1,22089,1
37,15,27533,3.102,564166423,564166423,15,22090,1
27,0,27540,3.366,564166444,564166444,-15,22091,1
37,1,27541,3.122,564166446,564166446,1,22092,1
30,2,27542,3.33,564166448,564166448,-13,22093,1
40,3,27543,3.09,564166451,564166451,3,22094,1
29,4,27543,3.28,564166453,564166453,-11,22095,1
34,5,27544,3.1,564166455,564166455,5,22096,1
38,6,27545,3.244,564166458,564166458,-9,22097,1
39,7,27546,3.108,564166460,564166460,7,22098,1
39,8,27547,3.218,564166462,564166462,-7,22099,1
40,9,27547,3.102,564166464,564166464,9,22100,1
36,10,27548,2.99,564166467,564166467,-5,22101,1
47,11,27549,3.1,564166469,564166469,11,22102,1
41,12,27550,3.166,564166471,564166471,-3,22103,1
45,13,27551,3.106,564166474,564166474,13,22104,1
41,14,27552,3.122,564166476,564166476,-1,22105,1
35,15,27552,3.114,564166478,564166478,15,22106,1
27,0,27560,3.394,564166499,564166499,-15,22107,1
41,1,27561,3.138,564166501,564166501,1,22108,1
31,2,27562,3.358,564166504,564166504,-13,22109,1
35,3,27563,3.126,564166506,564166506,3,22110,1
29,4,27563,3.308,564166508,564166508,-11,22111,1
35,5,27564,3.112,564166511,564166511,5,22112,1
34,6,27565,3.272,564166513,564166513,-9,22113,1
37,7,27566,3.134,564166515,564166515,7,22114,1
36,8,27567,3.244,564166517,564166517,-7,22115,1
37,9,27568,3.126,564166520,564166520,9,22116,1
35,10,27568,3,564166522,564166522,-5,22117,1
41,11,27569,3.124,564166524,564166524,11,22118,1
40,12,27570,3.19,564166527,564166527,-3,22119,1
43,13,27571,3.13,564166529,564166529,13,22120,1
46,14,27572,3.162,564166531,564166531,-1,22121,1
34,15,27573,3.124,564166534,564166534,15,22122,1
25,0,27579,3.42,564166554,564166554,-15,22123,1
37,1,27580,3.154,564166557,564166557,1,22124,1
30,2,27581,3.39,564166559,564166559,-13,22125,1
40,3,27582,3.158,564166561,564166561,3,22126,1
29,4,27582,3.34,564166564,564166564,-11,22127,1
35,5,27583,3.136,564166566,564166566,5,22128,1
34,6,27584,3.288,564166568,564166568,-9,22129,1
36,7,27585,3.15,564166570,564166570,7,22130,1
37,8,27586,3.274,564166573,564166573,-7,22131,1
34,9,27586,3.152,564166575,564166575,9,22132,1
39,10,27587,3.044,564166577,564166577,-5,22133,1
45,11,27588,3.138,564166580,564166580,11,22134,1
40,12,27589,3.214,564166582,564166582,-3,22135,1
40,13,27590,3.164,564166584,564166584,13,22136,1
42,14,27591,3.19,564166587,564166587,-1,22137,1
37,15,27591,3.154,564166589,564166589,15,22138,1
24,0,27599,3.448,564166610,564166610,-15,22139,1
34,1,27600,3.18,564166612,564166612,1,22140,1
28,2,27601,3.406,564166614,564166614,-13,22141,1
39,3,27602,3.174,564166617,564166617,3,22142,1
28,4,27602,3.38,564166619,564166619,-11,22143,1
36,5,27603,3.166,564166621,564166621,5,22144,1
36,6,27604,3.32,564166623,564166623,-9,22145,1
36,7,27605,3.174,564166626,564166626,7,22146,1
41,8,27606,3.3,564166628,564166628,-7,22147,1
34,9,27606,3.18,564166630,564166630,9,22148,1
37,10,27607,3.048,564166633,564166633,-5,22149,1
43,11,27608,3.158,564166635,564166635,11,22150,1
41,12,27609,3.238,564166637,564166637,-3,22151,1
43,13,27610,3.182,564166640,564166640,13,22152,1
41,14,27611,3.226,564166642,564166642,-1,22153,1
37,15,27611,3.182,564166644,564166644,15,22154,1
25,0,27619,3.5,564166665,564166665,-15,22155,1
32,1,27620,3.222,564166667,564166667,1,22156,1
27,2,27621,3.438,564166670,564166670,-13,22157,1
39,3,27622,3.198,564166672,564166672,3,22158,1
27,4,27622,3.406,564166674,564166674,-11,22159,1
36,5,27623,3.21,564166676,564166676,5,22160,1
37,6,27624,3.356,564166679,564166679,-9,22161,1
36,7,27625,3.198,564166681,564166681,7,22162,1
42,8,27626,3.318,564166683,564166683,-7,22163,1
37,9,27627,3.202,564166686,564166686,9,22164,1
36,10,27627,3.086,564166688,564166688,-5,22165,1
45,11,27628,3.194,564166690,564166690,11,22166,1
42,12,27629,3.266,564166693,564166693,-3,22167,1
42,13,27630,3.196,564166695,564166695,13,22168,1
37,14,27631,3.244,564166697,564166697,-1,22169,1
36,15,27631,3.214,564166699,564166699,15,22170,1
25,0,27639,3.532,564166720,564166720,-15,22171,1
32,1,27640,3.254,564166723,564166723,1,22172,1
26,2,27641,3.482,564166725,564166725,-13,22173,1
40,3,27642,3.218,564166727,564166727,3,22174,1
26,4,27642,3.426,564166729,564166729,-11,22175,1
34,5,27643,3.224,564166732,564166732,5,22176,1
37,6,27644,3.392,564166734,564166734,-9,22177,1
37,7,27645,3.234,564166736,564166736,7,22178,1
40,8,27646,3.356,564166739,564166739,-7,22179,1
38,9,27647,3.226,564166741,564166741,9,22180,1
34,10,27647,3.112,564166743,564166743,-5,22181,1
45,11,27648,3.226,564166746,564166746,11,22182,1
40,12,27649,3.302,564166748,564166748,-3,22183,1
43,13,27650,3.23,564166750,564166750,13,22184,1
41,14,27651,3.266,564166752,564166752,-1,22185,1
38,15,27652,3.242,564166755,564166755,15,22186,1
36,0,27659,3.57,564166776,564166776,-15,22187,1
31,1,27660,3.276,564166778,564166778,1,22188,1
34,2,27661,3.526,564166780,564166780,-13,22189,1
40,3,27662,3.254,564166782,564166782,3,22190,1
27,4,27662,3.462,564166785,564166785,-11,22191,1
35,5,27663,3.248,564166787,564166787,5,22192,1
38,6,27664,3.42,564166789,564166789,-9,22193,1
38,7,27665,3.266,564166792,564166792,7,22194,1
40,8,27666,3.388,564166794,564166794,-7,22195,1
36,9,27667,3.25,564166796,564166796,9,22196,1
32,10,27667,3.134,564166799,564166799,-5,22197,1
45,11,27668,3.254,564166801,564166801,11,22198,1
34,12,27669,3.34,564166803,564166803,-3,22199,1
46,13,27670,3.27,564166805,564166805,13,22200,1
44,14,27671,3.302,564166808,564166808,-1,22201,1
34,15,27671,3.264,564166810,564166810,15,22202,1
75,0,27679,3.604,564166831,564166831,-15,22203,1
31,1,27680,3.296,564166833,564166833,1,22204,1
50,2,27681,3.568,564166835,564166835,-13,22205,1
37,3,27682,3.294,564166838,564166838,3,22206,1
38,4,27682,3.508,564166840,564166840,-11,22207,1
35,5,27683,3.276,564166842,564166842,5,22208,1
36,6,27684,3.452,564166845,564166845,-9,22209,1
36,7,27685,3.294,564166847,564166847,7,22210,1
37,8,27686,3.434,564166849,564166849,-7,22211,1
29,9,27687,3.284,564166852,564166852,9,22212,1
36,10,27687,3.17,564166854,564166854,-5,22213,1
45,11,27688,3.27,564166856,564166856,11,22214,1
38,12,27689,3.358,564166858,564166858,-3,22215,1
45,13,27690,3.294,564166861,564166861,13,22216,1
42,14,27691,3.33,564166863,564166863,-1,22217,1
32,15,27691,3.282,564166865,564166865,15,22218,1
77,0,27697,3.61,564166886,564166886,-15,22219,1
32,1,27698,3.334,564166888,564166888,1,22220,1
61,2,27699,3.582,564166891,564166891,-13,22221,1
35,3,27699,3.314,564166893,564166893,3,22222,1
75,4,27700,3.56,564166895,564166895,-11,22223,1
29,5,27701,3.312,564166898,564166898,5,22224,1
48,6,27702,3.488,564166900,564166900,-9,22225,1
33,7,27703,3.314,564166902,564166902,7,22226,1
35,8,27704,3.456,564166904,564166904,-7,22227,1
28,9,27704,3.32,564166907,564166907,9,22228,1
35,10,27705,3.212,564166909,564166909,-5,22229,1
42,11,27706,3.306,564166911,564166911,11,22230,1
36,12,27707,3.38,564166914,564166914,-3,22231,1
41,13,27708,3.32,564166916,564166916,13,22232,1
42,14,27709,3.362,564166918,564166918,-1,22233,1
33,15,27709,3.31,564166921,564166921,15,22234,1
47,0,27717,3.626,564166941,564166941,-15,22235,1
31,1,27718,3.368,564166944,564166944,1,22236,1
95,2,27719,3.586,564166946,564166946,-13,22237,1
34,3,27720,3.33,564166948,564166948,3,22238,1
70,4,27720,3.572,564166951,564166951,-11,22239,1
31,5,27721,3.346,564166953,564166953,5,22240,1
93,6,27722,3.54,564166955,564166955,-9,22241,1
29,7,27723,3.344,564166957,564166957,7,22242,1
63,8,27724,3.518,564166960,564166960,-7,22243,1
32,9,27725,3.344,564166962,564166962,9,22244,1
36,10,27725,3.25,564166964,564166964,-5,22245,1
38,11,27726,3.336,564166967,564166967,11,22246,1
37,12,27727,3.42,564166969,564166969,-3,22247,1
40,13,27728,3.34,564166971,564166971,13,22248,1
39,14,27729,3.392,564166974,564166974,-1,22249,1
34,15,27730,3.352,564166976,564166976,15,22250,1
33,0,27737,3.708,564166997,564166997,-15,22251,1
30,1,27738,3.396,564166999,564166999,1,22252,1
27,2,27739,3.614,564167001,564167001,-13,22253,1
35,3,27739,3.37,564167004,564167004,3,22254,1
100,4,27740,3.56,564167006,564167006,-11,22255,1
31,5,27741,3.366,564167008,564167008,5,22256,1
100,6,27742,3.55,564167010,564167010,-9,22257,1
32,7,27743,3.378,564167013,564167013,7,22258,1
100,8,27744,3.534,564167015,564167015,-7,22259,1
32,9,27745,3.368,564167017,564167017,9,22260,1
35,10,27745,3.28,564167020,564167020,-5,22261,1
40,11,27746,3.372,564167022,564167022,11,22262,1
50,12,27747,3.462,564167024,564167024,-3,22263,1
33,13,27748,3.366,564167027,564167027,13,22264,1
41,14,27749,3.414,564167029,564167029,-1,22265,1
34,15,27749,3.372,564167031,564167031,15,22266,1
93,0,27757,3.846,564167052,564167052,-15,22267,1
29,1,27758,3.422,564167054,564167054,1,22268,1
60,2,27759,3.738,564167056,564167056,-13,22269,1
38,3,27759,3.402,564167059,564167059,3,22270,1
30,4,27760,3.592,564167061,564167061,-11,22271,1
30,5,27761,3.386,564167063,564167063,5,22272,1
70,6,27762,3.548,564167066,564167066,-9,22273,1
33,7,27763,3.414,564167068,564167068,7,22274,1
128,8,27764,3.542,564167070,564167070,-7,22275,1
33,9,27765,3.396,564167073,564167073,9,22276,1
35,10,27765,3.296,564167075,564167075,-5,22277,1
43,11,27766,3.394,564167077,564167077,11,22278,1
73,12,27767,3.498,564167080,564167080,-3,22279,1
42,13,27768,3.404,564167082,564167082,13,22280,1
95,14,27769,3.482,564167084,564167084,-1,22281,1
33,15,27769,3.392,564167086,564167086,15,22282,1
73,0,27776,3.834,564167107,564167107,-15,22283,1
65,1,27777,3.48,564167109,564167109,1,22284,1
91,2,27778,3.826,564167112,564167112,-13,22285,1
38,3,27779,3.45,564167114,564167114,3,22286,1
87,4,27779,3.778,564167116,564167116,-11,22287,1
34,5,27780,3.42,564167119,564167119,5,22288,1
45,6,27781,3.588,564167121,564167121,-9,22289,1
33,7,27782,3.442,564167123,564167123,7,22290,1
36,8,27783,3.542,564167126,564167126,-7,22291,1
32,9,27783,3.436,564167128,564167128,9,22292,1
31,10,27784,3.326,564167130,564167130,-5,22293,1
41,11,27785,3.412,564167133,564167133,11,22294,1
100,12,27786,3.506,564167135,564167135,-3,22295,1
37,13,27787,3.428,564167137,564167137,13,22296,1
100,14,27788,3.5,564167139,564167139,-1,22297,1
34,15,27789,3.428,564167142,564167142,15,22298,1
70,0,27796,3.838,564167162,564167162,-15,22299,1
76,1,27797,3.49,564167165,564167165,1,22300,1
82,2,27798,3.806,564167167,564167167,-13,22301,1
57,3,27798,3.48,564167169,564167169,3,22302,1
100,4,27799,3.8,564167172,564167172,-11,22303,1
36,5,27800,3.474,564167174,564167174,5,22304,1
90,6,27801,3.766,564167176,564167176,-9,22305,1
34,7,27802,3.47,564167179,564167179,7,22306,1
92,8,27803,3.678,564167181,564167181,-7,22307,1
31,9,27804,3.472,564167183,564167183,9,22308,1
35,10,27804,3.368,564167186,564167186,-5,22309,1
41,11,27805,3.448,564167188,564167188,11,22310,1
88,12,27806,3.508,564167190,564167190,-3,22311,1
41,13,27807,3.464,564167192,564167192,13,22312,1
121,14,27808,3.52,564167195,564167195,-1,22313,1
35,15,27809,3.472,564167197,564167197,15,22314,1
68,0,27816,3.838,564167218,564167218,-15,22315,1
116,1,27817,3.518,564167220,564167220,1,22316,1
78,2,27818,3.806,564167222,564167222,-13,22317,1
66,3,27818,3.492,564167225,564167225,3,22318,1
92,4,27819,3.792,564167227,564167227,-11,22319,1
67,5,27820,3.518,564167229,564167229,5,22320,1
100,6,27821,3.78,564167232,564167232,-9,22321,1
56,7,27822,3.512,564167234,564167234,7,22322,1
106,8,27823,3.758,564167236,564167236,-7,22323,1
35,9,27823,3.498,564167239,564167239,9,22324,1
32,10,27824,3.406,564167241,564167241,-5,22325,1
37,11,27825,3.492,564167243,564167243,11,22326,1
48,12,27826,3.53,564167245,564167245,-3,22327,1
39,13,27827,3.49,564167248,564167248,13,22328,1
46,14,27828,3.504,564167250,564167250,-1,22329,1
31,15,27829,3.504,564167252,564167252,15,22330,1
70,0,27836,3.83,564167273,564167273,-15,22331,1
47,1,27837,3.494,564167275,564167275,1,22332,1
78,2,27838,3.802,564167278,564167278,-13,22333,1
100,3,27838,3.494,564167280,564167280,3,22334,1
92,4,27839,3.78,564167282,564167282,-11,22335,1
96,5,27840,3.524,564167285,564167285,5,22336,1
100,6,27841,3.772,564167287,564167287,-9,22337,1
63,7,27842,3.536,564167289,564167289,7,22338,1
113,8,27843,3.754,564167292,564167292,-7,22339,1
61,9,27843,3.532,564167294,564167294,9,22340,1
35,10,27844,3.444,564167296,564167296,-5,22341,1
60,11,27845,3.53,564167298,564167298,11,22342,1
50,12,27846,3.618,564167301,564167301,-3,22343,1
38,13,27847,3.534,564167303,564167303,13,22344,1
48,14,27848,3.528,564167305,564167305,-1,22345,1
33,15,27849,3.518,564167308,564167308,15,22346,1
78,0,27856,3.81,564167328,564167328,-15,22347,1
44,1,27857,3.54,564167331,564167331,1,22348,1
76,2,27858,3.81,564167333,564167333,-13,22349,1
40,3,27858,3.522,564167335,564167335,3,22350,1
92,4,27859,3.772,564167338,564167338,-11,22351,1
71,5,27860,3.518,564167340,564167340,5,22352,1
100,6,27861,3.764,564167342,564167342,-9,22353,1
100,7,27862,3.546,564167344,564167344,7,22354,1
118,8,27863,3.75,564167347,564167347,-7,22355,1
76,9,27863,3.556,564167349,564167349,9,22356,1
32,10,27864,3.466,564167351,564167351,-5,22357,1
92,11,27865,3.566,564167354,564167354,11,22358,1
55,12,27866,3.67,564167356,564167356,-3,22359,1
58,13,27867,3.574,564167358,564167358,13,22360,1
42,14,27868,3.614,564167361,564167361,-1,22361,1
37,15,27868,3.55,564167363,564167363,15,22362,1
73,0,27876,3.81,564167384,564167384,-15,22363,1
33,1,27877,3.6,564167386,564167386,1,22364,1
76,2,27878,3.802,564167388,564167388,-13,22365,1
44,3,27878,3.556,564167391,564167391,3,22366,1
88,4,27879,3.776,564167393,564167393,-11,22367,1
40,5,27880,3.53,564167395,564167395,5,22368,1
100,6,27881,3.752,564167397,564167397,-9,22369,1
45,7,27882,3.562,564167400,564167400,7,22370,1
118,8,27883,3.758,564167402,564167402,-7,22371,1
91,9,27883,3.562,564167404,564167404,9,22372,1
28,10,27884,3.502,564167407,564167407,-5,22373,1
100,11,27885,3.57,564167409,564167409,11,22374,1
133,12,27886,3.708,564167411,564167411,-3,22375,1
77,13,27887,3.604,564167414,564167414,13,22376,1
41,14,27888,3.654,564167416,564167416,-1,22377,1
50,15,27889,3.602,564167418,564167418,15,22378,1
75,0,27897,3.81,564167439,564167439,-15,22379,1
30,1,27898,3.644,564167441,564167441,1,22380,1
82,2,27899,3.79,564167444,564167444,-13,22381,1
35,3,27900,3.63,564167446,564167446,3,22382,1
88,4,27900,3.776,564167448,564167448,-11,22383,1
37,5,27901,3.602,564167450,564167450,5,22384,1
100,6,27902,3.748,564167453,564167453,-9,22385,1
45,7,27903,3.584,564167455,564167455,7,22386,1
113,8,27904,3.746,564167457,564167457,-7,22387,1
41,9,27904,3.594,564167460,564167460,9,22388,1
28,10,27905,3.538,564167462,564167462,-5,22389,1
61,11,27906,3.56,564167464,564167464,11,22390,1
100,12,27907,3.712,564167467,564167467,-3,22391,1
100,13,27908,3.602,564167469,564167469,13,22392,1
44,14,27909,3.698,564167471,564167471,-1,22393,1
70,15,27909,3.624,564167474,564167474,15,22394,1
68,0,27917,3.818,564167494,564167494,-15,22395,1
30,1,27918,3.684,564167497,564167497,1,22396,1
78,2,27919,3.782,564167499,564167499,-13,22397,1
35,3,27920,3.666,564167501,564167501,3,22398,1
85,4,27920,3.768,564167503,564167503,-11,22399,1
33,5,27921,3.664,564167506,564167506,5,22400,1
100,6,27922,3.748,564167508,564167508,-9,22401,1
37,7,27923,3.658,564167510,564167510,7,22402,1
118,8,27924,3.73,564167513,564167513,-7,22403,1
35,9,27925,3.63,564167515,564167515,9,22404,1
30,10,27925,3.58,564167517,564167517,-5,22405,1
52,11,27926,3.596,564167520,564167520,11,22406,1
100,12,27927,3.708,564167522,564167522,-3,22407,1
37,13,27928,3.596,564167524,564167524,13,22408,1
42,14,27929,3.726,564167527,564167527,-1,22409,1
96,15,27930,3.64,564167529,564167529,15,22410,1
73,0,27937,3.806,564167550,564167550,-15,22411,1
31,1,27938,3.724,564167552,564167552,1,22412,1
78,2,27939,3.79,564167554,564167554,-13,22413,1
28,3,27940,3.68,564167556,564167556,3,22414,1
92,4,27940,3.752,564167559,564167559,-11,22415,1
31,5,27941,3.69,564167561,564167561,5,22416,1
100,6,27942,3.748,564167563,564167563,-9,22417,1
32,7,27943,3.704,564167566,564167566,7,22418,1
108,8,27944,3.728,564167568,564167568,-7,22419,1
31,9,27944,3.686,564167570,564167570,9,22420,1
100,10,27945,3.61,564167573,564167573,-5,22421,1
42,11,27946,3.7,564167575,564167575,11,22422,1
100,12,27947,3.72,564167577,564167577,-3,22423,1
41,13,27948,3.644,564167580,564167580,13,22424,1
41,14,27949,3.754,564167582,564167582,-1,22425,1
36,15,27949,3.66,564167584,564167584,15,22426,1
78,0,27957,3.794,564167605,564167605,-15,22427,1
31,1,27958,3.764,564167607,564167607,1,22428,1
78,2,27959,3.786,564167609,564167609,-13,22429,1
30,3,27960,3.732,564167612,564167612,3,22430,1
88,4,27960,3.752,564167614,564167614,-11,22431,1
26,5,27961,3.718,564167616,564167616,5,22432,1
100,6,27962,3.74,564167619,564167619,-9,22433,1
31,7,27963,3.742,564167621,564167621,7,22434,1
108,8,27964,3.728,564167623,564167623,-7,22435,1
28,9,27965,3.732,564167626,564167626,9,22436,1
105,10,27965,3.64,564167628,564167628,-5,22437,1
39,11,27966,3.73,564167630,564167630,11,22438,1
100,12,27967,3.724,564167632,564167632,-3,22439,1
33,13,27968,3.734,564167635,564167635,13,22440,1
